date,amount,type,description,category,sender,raw_message
1970-01-01 00:28:32.297428351,49.0,unknown,Uncategorized,Others,650001,"Offer for 8082XXX088 !
Recharge now to enjoy 6GB data, for 1 day in Rs49. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:35.702260495,19.0,debit,your Airtel Mobile,Bills & Utilities,airtel,"Recharge of INR 19.00 is successful for your Airtel Mobile on 14-05-2024 21:26, Transaction ID 806479503.Check your balance, validity, tariff and best recharges on Airtel Thanks App. Would you like to refer Airtel Prepaid to your friends & family and save Rs100 on your next recharge? Click i.airtel.in/ref"
1970-01-01 00:28:32.212342005,118.0,unknown,Uncategorized,Others,650003,"Offer for 8082XXX088 !
Recharge now to enjoy 12GB data as per current pack validity in Rs118. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:35.605178274,1000.0,credit,Uncategorized,Others,sbiupi,"Dear SBI UPI User, ur A/cX8589 credited by Rs1000 on 13May24 by  (Ref no 450021542129)"
1970-01-01 00:28:33.302204670,265.0,debit,your Airtel Mobile,Bills & Utilities,airtel,"Recharge of INR 265.00 is successful for your Airtel Mobile on 17-04-2024 02:46, Transaction ID 188557625.Check your balance, validity, tariff and best recharges on Airtel Thanks App. Would you like to refer Airtel Prepaid to your friends & family and save Rs100 on your next recharge? Click i.airtel.in/ref"
1970-01-01 00:28:32.734918392,49.0,unknown,Uncategorized,Others,650001,"Offer for 8082XXX088 !
Recharge now to enjoy 6GB data, for 1 day in Rs49. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:34.225041474,1000.0,credit,Uncategorized,Others,sbiupi,"Dear SBI UPI User, ur A/cX8589 credited by Rs1000 on 27Apr24 by  (Ref no 411804048632)"
1970-01-01 00:28:34.391390304,5000.0,credit,Uncategorized,Others,sbiupi,"Dear SBI UPI User, ur A/cX8589 credited by Rs5000 on 29Apr24 by  (Ref no 448699325517)"
1970-01-01 00:28:33.003392831,39.0,unknown,Uncategorized,Others,650002,"Offer for 8082XXX088 !
Recharge now to enjoy Unlimited data for 1 day in Rs39. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:32.558722914,49.0,unknown,Uncategorized,Others,650001,"Offer for 8082XXX088 !
Recharge now to enjoy 6GB data, for 1 day in Rs49. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:35.571737663,5000.0,credit,Uncategorized,Others,sbiupi,"Dear SBI UPI User, ur A/cX8589 credited by Rs5000 on 13May24 by  (Ref no 413407493951)"
1970-01-01 00:28:32.667556564,1.5,unknown,New Users,Others,spleag,"Dear Customer,  
Join Mega contest with Rs.1 (One Rupee) for New Users on My11circle.
First Prize - Rs 1.50 Crore
Click - http://gmg.im/dYAiIU Sports League"
1970-01-01 00:28:33.249296094,5000.0,credit,Uncategorized,Others,sbiupi,"Dear SBI UPI User, ur A/cX8589 credited by Rs5000 on 16Apr24 by  (Ref no 410702058763)"
1970-01-01 00:28:33.937774891,1000.0,unknown,0000008333 to block user id or call 1800111109,Others,atmsbi,"Dear SBI Customer, Yono Cash Rs 1000 w/d@SBI ATM S5NL011857621 fm A/cX8589 on 24Apr24 Ref#227119 If not done by u fwd this SMS to 0000008333 to block user id or call 1800111109"
1970-01-01 00:28:33.179405882,49.0,unknown,Uncategorized,Others,650001,"Offer for 8082XXX088 !
Recharge now to enjoy 6GB data, for 1 day in Rs49. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:33.682534570,118.0,unknown,Uncategorized,Others,650003,"Offer for 8082XXX088 !
Recharge now to enjoy 12GB data as per current pack validity in Rs118. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:34.824160871,118.0,unknown,Uncategorized,Others,650002,"Offer for 8082XXX088 !
Recharge now to enjoy 12GB data as per current pack validity in Rs118. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:32.406954479,50.0,credit,Uncategorized,Others,sbiupi,"Dear SBI UPI User, ur A/cX8589 credited by Rs50 on 06Apr24 by  (Ref no 446347973162)"
1970-01-01 00:28:35.005369501,100.0,credit,Uncategorized,Others,sbiupi,"Dear SBI UPI User, ur A/cX8589 credited by Rs100 on 06May24 by  (Ref no 412750597147)"
1970-01-01 00:28:35.162190747,49.0,unknown,Uncategorized,Others,arwynk,"Missing out on uninterrupted music & trendiest songs? Grab Wynk Premium at just Rs49 and enjoy unlimited ad-free music, song downloads & hellotunes. Upgrade Now. Click here open.wynk.in/dc"
1970-01-01 00:28:33.205469271,5000.0,credit,Uncategorized,Others,sbipsg,"Dear Customer, INR 5,000.00 credited to your A/c No XX8589 on 15/04/2024 through NEFT with UTR CIUBH24106059239 by THAKOR  ASHVINJI RAMAJI, INFO: /ATTN/-SBI"
1970-01-01 00:28:34.044893458,19.0,unknown,Uncategorized,Others,650003,"Offer for 8082XXX088 !
Recharge now to enjoy 1GB data, for 1 day in Rs19. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:33.684444061,2000.0,credit,Uncategorized,Others,sbiupi,"Dear SBI UPI User, ur A/cX8589 credited by Rs2000 on 21Apr24 by  (Ref no 411219299945)"
1970-01-01 00:28:35.145903610,4000.0,credit,Uncategorized,Others,sbiupi,"Dear SBI UPI User, ur A/cX8589 credited by Rs4000 on 08May24 by  (Ref no 412993867648)"
1970-01-01 00:28:36.190962545,39.0,unknown,Uncategorized,Others,650001,"Offer for 8082XXX088 !
Recharge now to enjoy Unlimited data for 1 day in Rs39. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:34.383844643,39.0,unknown,Uncategorized,Others,650001,"Offer for 8082XXX088 !
Recharge now to enjoy Unlimited data for 1 day in Rs39. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:35.585944312,1362.0,unknown,Chandigarh,Others,bitlaa,"Your ticket for Jammu to Chandigarh on 13/05/2024 is confirmed with PNR: 54621, Fare: Rs 1,362.00, Seat No: 19, 20, Boarding Point: Trikuta Shopping Complex, Reporting Time: 08:00 PM, Dep Time: 08:15 PM, Contact No: 0000005485 7006777704, Landmark: Trikuta Shopping Complex - BITLA SOFTWARE PRIVATE LIMITED"
1970-01-01 00:28:32.577128387,3928.0,unknown,Uncategorized,Others,idfcfb,EMI of INR 3928 is due for TWO WHEELER LOANS a/c no ****3863 on 10-APR-24. EMI will be deducted from your a/c no ****8589 between 6am-10pm. Please maintain sufficient balance in your bank a/c to avoid charges & need for multiple presentation. For details click https://idfcfr.in/hIF6f7. IDFC FIRST Bank
1970-01-01 00:28:36.035443899,148.0,unknown,Uncategorized,Others,airtel,Alert!50%-: of daily high speed data is consumed. Get 15GB data topup at just Rs148 | valid till your current pack i.airtel.in/148pack
1970-01-01 00:28:35.701387100,148.0,unknown,Uncategorized,Others,airtel,Alert!90%-: of daily high speed data is consumed. Get 15GB data topup at just Rs148 | valid till your current pack i.airtel.in/148pack
1970-01-01 00:28:35.768664117,360.0,unknown,Uncategorized,Others,pvrcin,"Dear Patron, your ticket has been generated for SHINDA SHINDA NO PAPA (PUNJABI) on Wednesday , 04:00 PM , at POS:PVR Elante Chandigarh (AUDI -AUDI 3), 2 Seat(s): K:11,K:10. Total Amount-Rs  360,Transaction ID: 88684. Please click on the below link to get your e-invoice. Just show this QR Code at the cinema entrance - http://in-ox.in/JV1715768653 Please note that you cannot pickup physical tickets with this QR Code. Thanks for Choosing PVR Cinemas."
1970-01-01 00:28:32.297058568,49.0,unknown,Uncategorized,Others,arwynk,"Missing out on uninterrupted music & trendiest songs? Grab Wynk Premium at just Rs49 and enjoy unlimited ad-free music, song downloads & hellotunes. Upgrade Now. Click here open.wynk.in/dc"
1970-01-01 00:28:34.107717381,10000.0,credit,Uncategorized,Others,cbssbi,"Your A/C XXXXX068589 Credited INR 10,000.00 on 26/04/24 -Deposit of Cash at S5NL011857621 CDM. Avl Bal INR 10,073.86-SBI"
1970-01-01 00:28:35.152678220,39.0,unknown,Uncategorized,Others,650001,"Offer for 8082XXX088 !
Recharge now to enjoy Unlimited data for 1 day in Rs39. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:35.773286231,39.0,unknown,Uncategorized,Others,650001,"Offer for 8082XXX088 !
Recharge now to enjoy Unlimited data for 1 day in Rs39. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:32.138946044,1.0,unknown,New Users,Others,spleag,"Dear Customer,  
Join Mega contest with Rs.1 (One Rupee) for New Users on My11circle.
First Prize - Rs 1.5 Crore
Click - http://gmg.im/bRLxn6 Sports League"
1970-01-01 00:28:35.698977272,148.0,unknown,Uncategorized,Others,airtel,Alert!50%-: of daily high speed data is consumed. Get 15GB data topup at just Rs148 | valid till your current pack i.airtel.in/148pack
1970-01-01 00:28:35.236719531,19.0,unknown,Uncategorized,Others,650003,"Offer for 8082XXX088 !
Recharge now to enjoy 1GB data, for 1 day in Rs19. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:35.416057525,118.0,unknown,Uncategorized,Others,650002,"Offer for 8082XXX088 !
Recharge now to enjoy 12GB data as per current pack validity in Rs118. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:35.420670996,25.96,debit,Uncategorized,Others,cbssbi,"Your AC XXXXX068589 Debited INR 25.96 on 11/05/24 -CDM CHARGE DR. Avl Bal INR 5,324.93.-SBI"
1970-01-01 00:28:35.275494228,826.0,credit,Uncategorized,Others,sgiltd,"Dear Customer, we have received the payment of Rs 826 for insurance . Your policy is in process and you will get it shortly"
1970-01-01 00:28:33.773567349,4500.0,credit,Uncategorized,Others,cbssbi,"Your A/C XXXXX068589 has credit for IMPS/RVSL/411211892869 / MOAJJ of Rs 4,500.00 on 22/04/24. Avl Bal Rs 6,254.36.-SBI"
1970-01-01 00:28:34.978099815,39.0,unknown,Uncategorized,Others,650001,"Offer for 8082XXX088 !
Recharge now to enjoy Unlimited data for 1 day in Rs39. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:34.128675484,39.0,unknown,Uncategorized,Others,650001,"Offer for 8082XXX088 !
Recharge now to enjoy Unlimited data for 1 day in Rs39. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:35.275489710,826.0,credit,Uncategorized,Others,sgiltd,"Dear Customer, we have received the payment of Rs 826 for insurance . Your policy is in process and you will get it shortly"
1970-01-01 00:28:32.915757150,49.0,unknown,Uncategorized,Others,650001,"Offer for 8082XXX088 !
Recharge now to enjoy 6GB data, for 1 day in Rs49. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:32.480856733,1.0,unknown,New Users,Others,spleag,"Dear Customer,  
Join Mega contest with Rs.1 (One Rupee) for New Users on My11circle.
First Prize - Rs 1 Crore
Click - http://gmg.im/gO61fQ Sports League"
1970-01-01 00:28:32.137763961,200.0,credit,Uncategorized,Others,sbiupi,"Dear SBI UPI User, ur A/cX8589 credited by Rs200 on 03Apr24 by  (Ref no 409488724734)"
1970-01-01 00:28:35.321363108,5.0,unknown,submit your personal Loan application,Others,flpkrt,"Dear Customer, Get cash upto Rs 5L in 2 hours*. It only takes a few clicks to submit your personal Loan application on Flipkart >

http://fkrt.it/Nuu9!FuuuN"
1970-01-01 00:28:33.301793135,10000.0,credit,Uncategorized,Others,sbipsg,"Dear Customer, INR 10,000.00 credited to your A/c No XX8589 on 17/04/2024 through NEFT with UTR FDRLM0000008706 by BHADKOLIYA DHARMIK RAMESHBHAI, INFO: //Info1 / / / / /-SBI"
1970-01-01 00:28:33.338087930,49.0,unknown,Uncategorized,Others,650001,"Offer for 8082XXX088 !
Recharge now to enjoy 6GB data, for 1 day in Rs49. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:33.685275426,5000.0,credit,Uncategorized,Others,sbiupi,"Dear SBI UPI User, ur A/cX8589 credited by Rs5000 on 21Apr24 by  (Ref no 411204203554)"
1970-01-01 00:28:34.555317265,39.0,unknown,Uncategorized,Others,650001,"Offer for 8082XXX088 !
Recharge now to enjoy Unlimited data for 1 day in Rs39. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:32.398759711,39.0,unknown,Uncategorized,Others,650002,"Offer for 8082XXX088 !
Recharge now to enjoy Unlimited data for 1 day in Rs39. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:33.941367702,39.0,unknown,Uncategorized,Others,650001,"Offer for 8082XXX088 !
Recharge now to enjoy Unlimited data for 1 day in Rs39. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:34.890130439,24.0,unknown,Uncategorized,Others,carstf,"Hi there, You are eligible for a pre-approved car loan of Rs. 15,00,000 . Book a free test drive http://f49.bz/lQZAEj or call 00000004748 - CARS24"
1970-01-01 00:28:33.093245077,118.0,unknown,Uncategorized,Others,650003,"Offer for 8082XXX088 !
Recharge now to enjoy 12GB data as per current pack validity in Rs118. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:35.410645347,3928.0,credit,Uncategorized,Others,idfcfb,"Dear Customer, we have received EMI INR 3928 towards TWO WHEELER LOANS loan account no *****3863 for May'2024. This will reflect in your loan account statement by tomorrow. Click https://idfcfr.in/05t0fi & enter 9903 for SOA or download our app https://idfcfr.in/login . IDFC FIRST Bank"
1970-01-01 00:28:34.560366852,1000.0,credit,Uncategorized,Others,sbiupi,"Dear SBI UPI User, ur A/cX8589 credited by Rs1000 on 01May24 by  (Ref no 412267052261)"
1970-01-01 00:28:32.751860585,2000.0,credit,Uncategorized,Others,sbiupi,"Dear SBI UPI User, ur A/cX8589 credited by Rs2000 on 10Apr24 by  (Ref no 446727792225)"
1970-01-01 00:28:33.769120859,39.0,unknown,Uncategorized,Others,650001,"Offer for 8082XXX088 !
Recharge now to enjoy Unlimited data for 1 day in Rs39. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:34.630688834,19.0,unknown,Uncategorized,Others,650003,"Offer for 8082XXX088 !
Recharge now to enjoy 1GB data, for 1 day in Rs19. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:36.006444120,9.0,debit,Uncategorized,Others,aircol,"Hi! To avoid call & data service disconnection on your Airtel No. 0000006088, please pay Rs 9 immediately. Pay via Airtel Thanks App - https://www.airtel.in/5/PPbillreminder. Please ignore if already paid. You can also ask us your questions on Airtel Thanks App. Your feedback makes us better everyday."
1970-01-01 00:28:35.739704406,519.0,debit,your Airtel Mobile,Bills & Utilities,airtel,"Recharge of INR 519.00 is successful for your Airtel Mobile on 15-05-2024 07:51, Transaction ID 480191231.Check your balance, validity, tariff and best recharges on Airtel Thanks App. Would you like to refer Airtel Prepaid to your friends & family and save Rs100 on your next recharge? Click i.airtel.in/ref"
1970-01-01 00:28:33.268215805,39.0,unknown,Uncategorized,Others,650002,"Offer for 8082XXX088 !
Recharge now to enjoy Unlimited data for 1 day in Rs39. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:34.229029526,1000.0,credit,Uncategorized,Others,sbiupi,"Dear SBI UPI User, ur A/cX8589 credited by Rs1000 on 27Apr24 by  (Ref no 411887838328)"
1970-01-01 00:28:35.495155856,5.0,unknown,submit your personal Loan application,Others,flpkrt,"Dear Customer, Get cash upto Rs 5L in 2 hours*. It only takes a few clicks to submit your personal Loan application on Flipkart >

http://fkrt.it/NnYuFHuuuN"
1970-01-01 00:28:33.521040822,49.0,unknown,Uncategorized,Others,650001,"Offer for 8082XXX088 !
Recharge now to enjoy 6GB data, for 1 day in Rs49. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:35.878749042,6000.0,credit,Uncategorized,Others,sbiupi,"Dear SBI UPI User, ur A/cX8589 credited by Rs6000 on 16May24 by  (Ref no 413724791825)"
1970-01-01 00:28:33.454877461,100.0,unknown,Uncategorized,Others,sbiupi,"Ur 1st UPI Txn of Rs100.0 frm SBIN A/cX8589 is successful. If it's not u, visit ur branch or mail us at suXXXXXXXXX@sbi.co.in"
1970-01-01 00:28:56.916953164,1793.0,unknown,Uncategorized,Others,brnchi,"KEEP YOUR PROMISE! Hi Raman, It's important to honor your promise with your BRANCH EMI of Rs 1793/-. Let's keep that commitment strong and avoid any issues. Pay by due date or PAY NOW https://branch.co/BRNCHI/Bp2EGsx -Branch Intl"
1970-01-01 00:28:57.109449009,900.0,unknown,Uncategorized,Others,650024,"Full HD entertainment for just Rs 900!
Install Airtel Digital TV and enjoy free installation.
Click here - i.airtel.in/DTH-Sale-1"
1970-01-01 00:28:56.755441259,26.0,unknown,Uncategorized,Others,650001,"Offer for 8082XXX088 !
Recharge now to enjoy 1.5GB data, for 1 day, in Rs26. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:56.743354415,1793.0,debit,Uncategorized,Others,brnchi,"DODGE LATE FEE: Hi Raman, Our customers are already availing the benefits of early repayments. Be smart and join them by paying Rs 1793/- with just one tap Pay by due date or PAY NOW https://branch.co/BRNCHI/Bp2EGsx -Branch Intl"
1970-01-01 00:28:57.099896063,26.0,unknown,Uncategorized,Others,650001,"Offer for 8082XXX088 !
Recharge now to enjoy 1.5GB data, for 1 day, in Rs26. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:56.938279103,1793.0,debit,Uncategorized,Others,brnchi,"DONT HOLD BACK YOUR FUTURE: Hi Raman, Your future is too bright to be dimmed by missed payments! Make sure to pay your BRANCH EMI of Rs 1793 before the due date or PAY NOW by quick tap https://branch.co/BRNCHI/Bp2EGsx -Branch Intl"
1970-01-01 00:28:56.939442982,181.0,unknown,Uncategorized,Others,airtel,Alert!50%-: of daily high speed data is consumed. Get 15GB data topup at just Rs181 | valid for 30 days | Recharge now i.airtel.in/dtpck
1970-01-01 00:28:56.765009742,1793.0,credit,Uncategorized,Others,brnchi,"GREAT NEWS! Hi Raman, Making early payments boosts your credit score. Your BRANCH EMI of Rs 1793/- will be due soon. Get ahead with just one tap Pay by due date or PAY NOW https://branch.co/BRNCHI/Bp2EGsx -Branch Intl"
1970-01-01 00:28:56.829987884,1793.0,unknown,Uncategorized,Others,brnchi,"BE ON TRACK: Hi Raman, a quick reminder that your BRANCH EMI of Rs 1793/- is due soon. To keep your financial journey hassle-free, make sure to pay by the due date or PAY NOW https://branch.co/BRNCHI/Bp2EGsx -Branch Intl"
1970-01-01 00:28:56.845944371,33.0,unknown,Uncategorized,Others,650002,"Offer for 8082XXX088 !
Recharge now to enjoy 2GB data, for 1 day, in Rs33. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:56.925732921,26.0,unknown,Uncategorized,Others,650001,"Offer for 8082XXX088 !
Recharge now to enjoy 1.5GB data, for 1 day, in Rs26. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
